Age,Attrition,DailyRate,DistanceFromHome,HourlyRate,MonthlyIncome,MonthlyRate,PercentSalaryHike,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,Education_2,Education_3,Education_4,Education_5,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,EnvironmentSatisfaction_2,EnvironmentSatisfaction_3,EnvironmentSatisfaction_4,Gender_Male,JobInvolvement_2,JobInvolvement_3,JobInvolvement_4,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,JobSatisfaction_2,JobSatisfaction_3,JobSatisfaction_4,MaritalStatus_Married,MaritalStatus_Single,NumCompaniesWorked_1,NumCompaniesWorked_2,NumCompaniesWorked_3,NumCompaniesWorked_4,NumCompaniesWorked_5,NumCompaniesWorked_6,NumCompaniesWorked_7,NumCompaniesWorked_8,NumCompaniesWorked_9,OverTime_Yes,PerformanceRating_4,RelationshipSatisfaction_2,RelationshipSatisfaction_3,RelationshipSatisfaction_4,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3,TrainingTimesLastYear_1,TrainingTimesLastYear_2,TrainingTimesLastYear_3,TrainingTimesLastYear_4,TrainingTimesLastYear_5,TrainingTimesLastYear_6,WorkLifeBalance_2,WorkLifeBalance_3,WorkLifeBalance_4
0.4463504035345031,1,0.7425265337769018,-1.0109093429124179,1.3831382668932737,-0.08476638869339953,0.7260199409380492,-1.1505541015749308,-0.42499866454451996,-0.12383236911271409,-0.05847377001740713,-0.7761385133324532,0.25382346758168606,-0.48185865349153717,0.639840584172622,-1.3740508422516025,1.515243916193211,2.0525023647847056,-0.7981046590332634,-0.6093181900422947,-0.18372608486985018,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.24305927219151896,-0.31409347099260015,2.0302589045518786,-0.6674037223551942,-0.6599597525607148,-1.224744871391589,-0.5852057359806528,0.8327955253822957,-0.3295410218286538,1.3239369277892528,-0.4172785709221104,-0.2787698153865918,-0.22192461632704422,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,1.8732865381429853,-0.2446249870365339,-0.4850712500726659,-0.6557141827764315,1.484120742758138,-0.9189214123677304,1.4586499149789454,-0.740944631034749,-0.33207213572244043,-0.3482548844322107,-0.3231605751407794,-0.21160368475757949,-0.22360679774997894,-0.2302359572016037,5.385164807134505,-0.19149769743816367,1.5917455343596372,-0.4262300150429022,-0.509548920936708,-0.6737996250504306,-0.6451239966845645,-0.8257858056398999,-0.3470256896373707,-0.2477334074266825,-0.22527879637731618,-0.7698264215998842,-0.7081893642871793,-0.30218211591753885,-0.2967876371320143,-0.21508915638806514,-0.5527261679134344,-1.2440499636101459,-0.34084178254569875
1.3223652142096962,0,-1.2977746019136118,-0.14714972001373974,-0.2406767700620191,-0.28307219586423016,1.4888761391146892,2.1293060069870897,-0.15107647365097865,0.6780776863749062,0.7856156760603863,-0.3724860758306997,0.8226047135345498,2.075297377672938,-1.562889295765913,0.7277751079147405,-0.6599597525607148,-0.4872101572973796,-0.7981046590332634,-0.6093181900422947,-0.18372608486985018,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.24305927219151896,-0.31409347099260015,-0.49254801826406525,1.4983434561484164,-0.6599597525607148,0.816496580927726,1.7088007490635064,-1.200774943574473,-0.3295410218286538,1.3239369277892528,-0.4172785709221104,-0.2787698153865918,-0.22192461632704422,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,2.0085433964299764,-0.5338211638414452,-0.2446249870365339,2.06155281280883,-0.6557141827764315,-0.6737996250504307,1.0882323412438057,-0.6855654600401044,1.3496285121918938,-0.33207213572244043,-0.3482548844322107,-0.3231605751407794,-0.21160368475757949,-0.22360679774997894,-0.2302359572016037,-0.1856953381770519,-0.19149769743816367,-0.6282411217206918,2.3461510562538512,-0.509548920936708,-0.6737996250504306,1.5500896031448563,1.2109677753846855,-0.3470256896373707,-0.2477334074266825,-0.22527879637731618,-0.7698264215998842,1.4120517059819724,-0.30218211591753885,-0.2967876371320143,-0.21508915638806514,-0.5527261679134344,0.8038262362856149,-0.34084178254569875
0.008342998196906572,1,1.4143632382387843,-0.8875151110697495,1.2847252343505287,-0.9816233590152441,-1.6748408610979753,-0.057267398720923963,-0.5619597599912906,-1.3266974523441444,-1.1839263647877984,-0.7761385133324532,-1.1681296473004732,-0.48185865349153717,0.639840584172622,0.7277751079147405,-0.6599597525607148,2.0525023647847056,-0.7981046590332634,-0.6093181900422947,-0.18372608486985018,-0.8374896350934076,-0.3482548844322107,-0.6791410784025343,4.114222802461321,-0.31409347099260015,-0.49254801826406525,-0.6674037223551942,1.5152439161932107,0.816496580927726,1.7088007490635064,-1.200774943574473,-0.3295410218286538,-0.755322990854125,-0.4172785709221104,-0.2787698153865918,-0.22192461632704422,-0.19149769743816367,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-0.4850712500726659,1.5250547056429222,-0.6737996250504307,-0.9189214123677304,1.4586499149789454,-0.740944631034749,-0.33207213572244043,-0.3482548844322107,-0.3231605751407794,-0.21160368475757949,4.472135954999579,-0.2302359572016037,-0.1856953381770519,-0.19149769743816367,1.5917455343596372,-0.4262300150429022,1.9625201014294993,-0.6737996250504306,-0.6451239966845645,-0.8257858056398999,-0.3470256896373707,-0.2477334074266825,-0.22527879637731618,-0.7698264215998842,1.4120517059819724,-0.30218211591753885,-0.2967876371320143,-0.21508915638806514,-0.5527261679134344,0.8038262362856149,-0.34084178254569875
-0.42966440714069,0,1.4614661806180305,-0.7641208792270812,-0.4867093514188816,-0.7934281607847572,1.2432105837696696,-1.1505541015749308,-0.42499866454451996,0.27712265863109603,0.7856156760603863,0.43481879917280725,-1.1681296473004732,2.075297377672938,-1.562889295765913,0.7277751079147405,-0.6599597525607148,-0.4872101572973796,-0.7981046590332634,1.6411786425259798,-0.18372608486985018,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.24305927219151896,-0.31409347099260015,-0.49254801826406525,-0.6674037223551942,1.5152439161932107,-1.224744871391589,-0.5852057359806528,0.8327955253822957,-0.3295410218286538,-0.755322990854125,-0.4172785709221104,-0.2787698153865918,-0.22192461632704422,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,2.0085433964299764,-0.5338211638414452,-0.2446249870365339,-0.4850712500726659,1.5250547056429222,-0.6737996250504307,1.0882323412438057,-0.6855654600401044,1.3496285121918938,-0.33207213572244043,-0.3482548844322107,-0.3231605751407794,-0.21160368475757949,-0.22360679774997894,-0.2302359572016037,-0.1856953381770519,-0.19149769743816367,1.5917455343596372,-0.4262300150429022,-0.509548920936708,1.4841207427581378,-0.6451239966845645,-0.8257858056398999,-0.3470256896373707,-0.2477334074266825,-0.22527879637731618,-0.7698264215998842,1.4120517059819724,-0.30218211591753885,-0.2967876371320143,-0.21508915638806514,-0.5527261679134344,0.8038262362856149,-0.34084178254569875
-1.0866755151470848,0,-0.5242947060017769,-0.8875151110697495,-1.2740136117608418,-0.664977469929028,0.3258998974213038,-0.8772324258614291,-0.6989208554380613,-0.9257424246003343,-0.6212000674026028,0.031166361671053786,-0.5993484013476095,-0.48185865349153717,0.639840584172622,0.7277751079147405,-0.6599597525607148,-0.4872101572973796,-0.7981046590332634,-0.6093181900422947,-0.18372608486985018,-0.8374896350934076,-0.3482548844322107,1.4724481139503225,-0.24305927219151896,-0.31409347099260015,-0.49254801826406525,-0.6674037223551942,-0.6599597525607148,0.816496580927726,-0.5852057359806528,0.8327955253822957,-0.3295410218286538,-0.755322990854125,-0.4172785709221104,-0.2787698153865918,-0.22192461632704422,-0.19149769743816367,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,2.06155281280883,-0.6557141827764315,-0.6737996250504307,1.0882323412438057,-0.6855654600401044,-0.740944631034749,-0.33207213572244043,-0.3482548844322107,-0.3231605751407794,-0.21160368475757949,-0.22360679774997894,-0.2302359572016037,-0.1856953381770519,5.221994903217616,-0.6282411217206918,-0.4262300150429022,-0.509548920936708,-0.6737996250504306,1.5500896031448563,1.2109677753846855,-0.3470256896373707,-0.2477334074266825,-0.22527879637731618,-0.7698264215998842,1.4120517059819724,-0.30218211591753885,-0.2967876371320143,-0.21508915638806514,-0.5527261679134344,0.8038262362856149,-0.34084178254569875
-0.5391662584750891,0,0.5020536174196967,-0.8875151110697495,0.645040522822686,-0.7568920966594245,-0.34419928329096944,-0.6039107501479274,-0.42499866454451996,0.07664514475919097,0.7856156760603863,0.43481879917280725,0.5382140905581179,2.075297377672938,-1.562889295765913,0.7277751079147405,-0.6599597525607148,2.0525023647847056,-0.7981046590332634,-0.6093181900422947,-0.18372608486985018,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.24305927219151896,-0.31409347099260015,-0.49254801826406525,-0.6674037223551942,1.5152439161932107,0.816496580927726,-0.5852057359806528,0.8327955253822957,-0.3295410218286538,-0.755322990854125,-0.4172785709221104,-0.2787698153865918,-0.22192461632704422,-0.19149769743816367,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-0.4850712500726659,-0.6557141827764315,1.484120742758138,-0.9189214123677304,1.4586499149789454,-0.740944631034749,-0.33207213572244043,-0.3482548844322107,-0.3231605751407794,-0.21160368475757949,-0.22360679774997894,-0.2302359572016037,-0.1856953381770519,-0.19149769743816367,-0.6282411217206918,-0.4262300150429022,-0.509548920936708,1.4841207427581378,-0.6451239966845645,-0.8257858056398999,-0.3470256896373707,-0.2477334074266825,-0.22527879637731618,1.2989941263924922,-0.7081893642871793,-0.30218211591753885,-0.2967876371320143,-0.21508915638806514,1.8092141426468813,-1.2440499636101459,-0.34084178254569875
2.4173837275536876,0,1.2928872289449382,-0.7641208792270812,0.743453555365431,-0.8483471502561691,-0.6112270608399039,1.3093409798465847,0.12284571724256264,-1.1262199384722393,-1.1839263647877984,-0.7761385133324532,-1.1681296473004732,-0.48185865349153717,0.639840584172622,0.7277751079147405,-0.6599597525607148,-0.4872101572973796,1.2529685031676057,-0.6093181900422947,-0.18372608486985018,-0.8374896350934076,-0.3482548844322107,1.4724481139503225,-0.24305927219151896,-0.31409347099260015,-0.49254801826406525,1.4983434561484164,-0.6599597525607148,-1.224744871391589,-0.5852057359806528,-1.200774943574473,3.0345235760055207,-0.755322990854125,-0.4172785709221104,-0.2787698153865918,-0.22192461632704422,-0.19149769743816367,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-0.4850712500726659,-0.6557141827764315,-0.6737996250504307,1.0882323412438057,-0.6855654600401044,-0.740944631034749,-0.33207213572244043,-0.3482548844322107,3.094436874189765,-0.21160368475757949,-0.22360679774997894,-0.2302359572016037,-0.1856953381770519,-0.19149769743816367,1.5917455343596372,2.3461510562538512,-0.509548920936708,-0.6737996250504306,-0.6451239966845645,-0.8257858056398999,-0.3470256896373707,4.036597285717121,-0.22527879637731618,-0.7698264215998842,1.4120517059819724,-0.30218211591753885,-0.2967876371320143,-0.21508915638806514,1.8092141426468813,-1.2440499636101459,-0.34084178254569875
-0.7581699611438873,0,1.3771767047814845,1.827157989468953,0.05456232756621595,-0.8430620592191713,-0.1374635670938734,1.855984331273588,-1.3837263326719145,-1.1262199384722393,-1.1839263647877984,-0.7761385133324532,-1.1681296473004732,-0.48185865349153717,0.639840584172622,0.7277751079147405,-0.6599597525607148,-0.4872101572973796,-0.7981046590332634,-0.6093181900422947,-0.18372608486985018,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.24305927219151896,-0.31409347099260015,-0.49254801826406525,-0.6674037223551942,1.5152439161932107,0.816496580927726,-0.5852057359806528,0.8327955253822957,-0.3295410218286538,-0.755322990854125,-0.4172785709221104,-0.2787698153865918,-0.22192461632704422,-0.19149769743816367,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-0.4850712500726659,1.5250547056429222,-0.6737996250504307,-0.9189214123677304,-0.6855654600401044,1.3496285121918938,-0.33207213572244043,-0.3482548844322107,-0.3231605751407794,-0.21160368475757949,-0.22360679774997894,-0.2302359572016037,-0.1856953381770519,-0.19149769743816367,-0.6282411217206918,2.3461510562538512,1.9625201014294993,-0.6737996250504306,-0.6451239966845645,1.2109677753846855,-0.3470256896373707,-0.2477334074266825,-0.22527879637731618,1.2989941263924922,-0.7081893642871793,-0.30218211591753885,-0.2967876371320143,-0.21508915638806514,-0.5527261679134344,0.8038262362856149,-0.34084178254569875
0.11784484953130571,0,-1.4539580424342708,1.7037637576262845,-1.0771875466753518,0.7270695519028283,-0.7766437419846911,1.5826626555600865,-0.15107647365097865,0.4776001725030011,0.7856156760603863,-0.3724860758306997,1.1069953365109815,2.075297377672938,-1.562889295765913,0.7277751079147405,-0.6599597525607148,-0.4872101572973796,1.2529685031676057,-0.6093181900422947,-0.18372608486985018,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.24305927219151896,-0.31409347099260015,-0.49254801826406525,-0.6674037223551942,1.5152439161932107,0.816496580927726,1.7088007490635064,-1.200774943574473,-0.3295410218286538,-0.755322990854125,2.3964805999746894,-0.2787698153865918,-0.22192461632704422,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,3.0229010957162923,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-0.4850712500726659,1.5250547056429222,-0.6737996250504307,-0.9189214123677304,1.4586499149789454,-0.740944631034749,-0.33207213572244043,-0.3482548844322107,-0.3231605751407794,-0.21160368475757949,-0.22360679774997894,-0.2302359572016037,-0.1856953381770519,-0.19149769743816367,-0.6282411217206918,2.3461510562538512,1.9625201014294993,-0.6737996250504306,-0.6451239966845645,-0.8257858056398999,-0.3470256896373707,-0.2477334074266825,-0.22527879637731618,1.2989941263924922,-0.7081893642871793,-0.30218211591753885,-0.2967876371320143,-0.21508915638806514,-0.5527261679134344,0.8038262362856149,-0.34084178254569875
-0.10115885313749257,0,1.230909673182772,2.197340684996958,1.3831382668932737,-0.2584850332138491,0.31817014596593995,-0.6039107501479274,0.8076511944764159,0.07664514475919097,0.7856156760603863,2.049428549179821,0.8226047135345498,-0.48185865349153717,0.639840584172622,0.7277751079147405,-0.6599597525607148,-0.4872101572973796,1.2529685031676057,-0.6093181900422947,-0.18372608486985018,-0.8374896350934076,-0.3482548844322107,1.4724481139503225,-0.24305927219151896,-0.31409347099260015,-0.49254801826406525,1.4983434561484164,-0.6599597525607148,0.816496580927726,-0.5852057359806528,0.8327955253822957,-0.3295410218286538,1.3239369277892528,-0.4172785709221104,-0.2787698153865918,-0.22192461632704422,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-0.4850712500726659,1.5250547056429222,-0.6737996250504307,1.0882323412438057,-0.6855654600401044,-0.740944631034749,-0.33207213572244043,-0.3482548844322107,-0.3231605751407794,-0.21160368475757949,4.472135954999579,-0.2302359572016037,-0.1856953381770519,-0.19149769743816367,-0.6282411217206918,-0.4262300150429022,1.9625201014294993,-0.6737996250504306,-0.6451239966845645,-0.8257858056398999,2.8816310430647487,-0.2477334074266825,-0.22527879637731618,-0.7698264215998842,1.4120517059819724,-0.30218211591753885,-0.2967876371320143,-0.21508915638806514,1.8092141426468813,-1.2440499636101459,-0.34084178254569875
